 🇨🇳  央视频道,#genre#
新歌上线_啥歌这么好听,http://vd4.bdstatic.com/mda-nce4pddwfdazhgrt/sc/cae_h264_delogo/1647315872347291980/mda-nce4pddwfdazhgrt.mp4
新歌上线7首,http://vd2.bdstatic.com/mda-nc4fkdejg6k892tp/720p/h264_delogo/1646478313883739193/mda-nc4fkdejg6k892tp.mp4
新送情郎,http://vd4.bdstatic.com/mda-meq936zru7niwvd2/sc/cae_h264/1621924823247730000/mda-meq936zru7niwvd2.mp4
许巍-漫步(演唱会),http://em.21dtv.com/songs/60028561.mkv
杨丽珍_情为何物,http://vd2.bdstatic.com/mda-nk3am8nwdgqfy6nh/sc/cae_h264/1667555203921394810/mda-nk3am8nwdgqfy6nh.mp4
杨丽珍_想念你,http://vd2.bdstatic.com/mda-iggwqt9cezpyirjn/sc/mda-iggwqt9cezpyirjn.mp4
杨丽珍_虚情的爱,http://vd2.bdstatic.com/mda-mi1dd05gmhwejdwn/sc/cae_h264/1630576203346678103/mda-mi1dd05gmhwejdwn.mp4
野花香dj,http://vd3.bdstatic.com/mda-mm68k5z0h1qjm8n0/sc/cae_h264/1638980550463660240/mda-mm68k5z0h1qjm8n0.mp4
叶筱萱爱到最后是孤独,http://vd4.bdstatic.com/mda-mh9fjm2j86uyymfa/1080p/cae_h264/1628593607912074882/mda-mh9fjm2j86uyymfa.mp4
一点泪水dj,http://vd2.bdstatic.com/mda-mm52zzkus5fqm4xh/sc/cae_h264/1638783595083455661/mda-mm52zzkus5fqm4xh.mp4
一句再会,http://txmov2.a.yximgs.com/upic/2020/11/07/23/BMjAyMDExMDcyMzM3MTdfMTU0MDc1NjUwOF8zODg5OTQ0NTkxMl8yXzM=_b_B75778f52a4759d91ee9275fffb96812f.mp4
一夜火爆网络DJ舞曲,http://vdse.bdstatic.com//692b9306c06b72d223c9d714f8ebe579.mp4
一砖一瓦,http://txmov2.a.yximgs.com/upic/2020/11/07/23/BMjAyMDExMDcyMzQxMzZfMTU0MDc1NjUwOF8zODg5OTUwODg5MF8yXzM=_b_B41249b6fddaf4b4ef4bb5aee7c4f431c.mp4
宇宁千里江山（大型纪录片紫禁城主题歌,http://vdse.bdstatic.com//688046e42c39cf6585106f945e2798e7.mov
粤语和华语经典歌曲【完整版】,http://vdse.bdstatic.com//2922763f303705ef65c46689578439ea.mp4
云朵、刀郎、孙露、张雨生等经典怀旧歌曲6首,http://vdse.bdstatic.com//fa0ed7ad8657cc4d13972c3d9aa5ddbf.mp4
云朵上的梦,http://txmov2.a.yximgs.com/upic/2020/11/29/06/BMjAyMDExMjkwNjIyMTZfMTU0MDc1NjUwOF8zOTk1MDg4ODMzNl8yXzM=_b_B28abdca5985b7f4722ab6688adc6e17c.mp4
最新dj,http://vd2.bdstatic.com/mda-mm4dszarfc74t9mx/sc/cae_h264/1638819159347843097/mda-mm4dszarfc74t9mx.mp4





丨直播中国,#genre#
安徽黄山飞来石,http://gcalic.v.myalicdn.com/gc/hsptgy_1/index.m3u8
安徽黄山排云亭,http://gcalic.v.myalicdn.com/gc/blg03_1/index.m3u8
安徽黄山卧云峰,http://gcalic.v.myalicdn.com/gc/wgw02_1/index.m3u8
安徽黄山卧云峰,http://gctxyc.liveplay.myqcloud.com/gc/wgw02_1/index.m3u8
安徽黄山黟县宏村南湖,http://gctxyc.liveplay.myqcloud.com/gc/wysyxdhp_1/index.m3u8?contentid=2820180516001
安徽歙县西递牌坊,https://gctxyc.liveplay.myqcloud.com/gc/yxxdpf_1/index.m3u8
安徽宣城溪桃大桥,https://gcalic.v.myalicdn.com/gc/zjjbfh_1/index.m3u8
安徽黟县芦村远眺,http://gcalic.v.myalicdn.com/gc/yxlcyt_1/index.m3u8
安徽黟县芦村远眺,https://gcalic.v.myalicdn.com/gc/yxlcyt_1/index.m3u8
安徽黟县西递半山亭,http://gcalic.v.myalicdn.com/gc/xywfl_1/index.m3u8
安徽黟县西递牌坊,http://gcalic.v.myalicdn.com/gc/yxxdpf_1/index.m3u8
安徽黟县西递牌坊,https://gcalic.v.myalicdn.com/gc/yxxdpf_1/index.m3u8
北京怀柔黄花城水长城,http://gctxyc.liveplay.myqcloud.com/gc/gllj01_1_md.m3u8
北京怀柔黄花城水长城,https://gcalic.v.myalicdn.com/gc/gllj01_1/index.m3u8
北京怀柔黄花城水长城01,http://gcalic.v.myalicdn.com/gc/wgw01_1/index.m3u8
北京怀柔黄花城水长城01,https://gcalic.v.myalicdn.com/gc/wgw01_1/index.m3u8
北京怀柔黄花城水长城03,http://gcalic.v.myalicdn.com/gc/wgw03_1/index.m3u8
北京门头沟清水镇黄安坨村,https://gcalic.v.myalicdn.com/gc/lpsgmjng01_1/index.m3u8
北京密云古北水镇,http://gcalic.v.myalicdn.com/gc/dlst03_1/index.m3u8
北京密云古北水镇,https://gcalic.v.myalicdn.com/gc/dlst03_1/index.m3u8
冰雪大世界,http://gcalic.v.myalicdn.com/gc/gly01_1/index.m3u8
凤凰古城南华山,https://gcalic.v.myalicdn.com/gc/fhgcdnhs_1/index.m3u8
福建南平武夷山玉女峰,http://gcalic.v.myalicdn.com/gc/wysynf_1/index.m3u8
甘肃敦煌山门,https://gcalic.v.myalicdn.com/gc/bsszbcs_1/index.m3u8
甘肃敦煌月牙泉,http://gcalic.v.myalicdn.com/gc/dhyyqst_1/index.m3u8
广东佛山顺德陈村花卉世界,https://gcalic.v.myalicdn.com/gc/taishan06_1/index.m3u8
广东汕头市小公园中山纪念亭,https://gcalic.v.myalicdn.com/gc/bsszjs_1/index.m3u8
广东韶关车八岭国家级自然保护区,https://gcalic.v.myalicdn.com/gc/zjjjjdl_1/index.m3u8
广东阳江海陵岛十里银滩,http://gcalic.v.myalicdn.com/gc/sgns01_1/index.m3u8
贵州黔东南加榜梯田,https://gcalic.v.myalicdn.com/gc/qdls03_1/index.m3u8
贵州遵义赤水大瀑布,https://gcalic.v.myalicdn.com/gc/zjjsrsm_1/index.m3u8
海南保亭七仙岭温泉国家森林公园,https://gctxyc.liveplay.myqcloud.com/gc/cntv549-zbzg_1/index.m3u8
河北承德避暑山庄,https://mlivewbndbd.a.bdydns.com/mlivewbnd/mlive_sls02_2/index.m3u8
河北承德避暑山庄龙泉公园,http://gcalic.v.myalicdn.com/gc/lpsgmjng01_1/index.m3u8
河北承德金山岭长城,http://gcalic.v.myalicdn.com/gc/hkts03_1/index.m3u8
河北承德金山岭长城,https://gcalic.v.myalicdn.com/gc/hkts03_1/index.m3u8
河南鹤壁浚县古城景区北城门,http://gcalic.v.myalicdn.com/gc/hlzycc_1/index.m3u8
河南鹤壁浚县古城景区北城门,https://gcalic.v.myalicdn.com/gc/hlzycc_1/index.m3u8
河南焦作红石峡,http://gcalic.v.myalicdn.com/gc/pts01_1/index.m3u8
河南焦作红石峡,https://gcalic.v.myalicdn.com/gc/pts01_1/index.m3u8
河南南阳方城德云山,http://gcalic.v.myalicdn.com/gc/ztd_1/index.m3u8?contentid=2820180516001
河南南阳方城德云山景区,http://gcalic.v.myalicdn.com/gc/ztd_1/index.m3u8
河南南阳方城德云山景区,https://gctxyc.liveplay.myqcloud.com/gc/ztd_1_md.m3u8
河南平顶山鲁山县画眉谷,http://gctxyc.liveplay.myqcloud.com/gc/xjtcmys_1_md.m3u8
河南平顶山鲁山县画眉谷,https://gcalic.v.myalicdn.com/gc/xjtcmys_1/index.m3u8
河南平顶山尧山风景区,http://gcalic.v.myalicdn.com/gc/yxhcnh_1/index.m3u8?contentid=2820180516001
河南商丘永城市日月湖景区,http://gcalic.v.myalicdn.com/gc/hgsspzxdpb_1/index.m3u8
河南商丘永城市日月湖景区,https://gcalic.v.myalicdn.com/gc/hgsspzxdpb_1/index.m3u8
河南信阳何家寨房车露营基地,http://gcalic.v.myalicdn.com/gc/fhgcdgm_1/index.m3u8
河南信阳鸡公山报晓峰,https://gctxyc.liveplay.myqcloud.com/gc/nxspthhpl_1/index.m3u8
河南信阳鸡公山报晓峰,https://gctxyc.liveplay.myqcloud.com/gc/nxspthhpl_1_md.m3u8
河南信阳狮河港镇文新茶村,http://gcalic.v.myalicdn.com/gc/xjtcdgs_1/index.m3u8
河南信阳狮河港镇文新茶村,http://gctxyc.liveplay.myqcloud.com/gc/xjtcdgs_1_md.m3u8
河南许昌佛耳岗水库,http://gcalic.v.myalicdn.com/gc/lsdfgfl_1/index.m3u8
黑龙江哈尔滨冰雪大世界,http://gctxyc.liveplay.myqcloud.com/gc/gly01_1_md.m3u8
黑龙江哈尔滨霁虹桥,http://gcalic.v.myalicdn.com/gc/hkts09_1/index.m3u8
黑龙江哈尔滨霁虹桥,http://gcalic.v.myalicdn.com/gc/taishan05_1/index.m3u8
黑龙江哈尔滨霁虹桥,https://gctxyc.liveplay.myqcloud.com/gc/hkts09_1/index.m3u8
黑龙江萝北县嘟噜河自然保护区,https://gcalic.v.myalicdn.com/gc/taishan03_1/index.m3u8
湖北武汉黄鹤楼,http://gcalic.v.myalicdn.com/gc/djyqyl1_1/index.m3u8
湖北武汉黄鹤楼,https://gcalic.v.myalicdn.com/gc/djyqyl1_1/index.m3u8
湖南邵阳崀山八角寨,https://gcalic.v.myalicdn.com/gc/hkts02_1/index.m3u8
湖南邵阳骆驼峰,http://gcalic.v.myalicdn.com/gc/dlst01_1/index.m3u8
湖南湘西州凤凰古城,http://gcalic.v.myalicdn.com/gc/fhgcdnhs_1/index.m3u8
湖南湘西州凤凰古城,http://gctxyc.liveplay.myqcloud.com/gc/fhgcdnhs_1_md.m3u8
湖南张家界阿凡达悬浮山,http://gcalic.v.myalicdn.com/gc/qdls03_1/index.m3u8
湖南张家界宝峰湖,http://gcalic.v.myalicdn.com/gc/zjjbfh_1/index.m3u8
湖南张家界将军列队,http://gcalic.v.myalicdn.com/gc/zjjjjdl_1/index.m3u8
湖南张家界迷魂台,http://gcalic.v.myalicdn.com/gc/zjjmht_1/index.m3u8
湖南张家界天门山天门洞,http://gcalic.v.myalicdn.com/gc/tmstmd01_1/index.m3u8
吉林市临江门大桥,http://gcalic.v.myalicdn.com/gc/zh03_1/index.m3u8
江苏南京玄武湖公园,http://gcalic.v.myalicdn.com/gc/xwh01_1/index.m3u8
江苏南京长江大桥,http://gcalic.v.myalicdn.com/gc/zjjsrsm_1/index.m3u8
江苏南通启东圆陀角,http://gcalic.v.myalicdn.com/gc/hkts09_1/index.m3u8
江苏宿迁骆马湖罗曼园,https://gcalic.v.myalicdn.com/gc/ljgcszsnkgc_1/index.m3u8
江苏徐州徐州之夜,http://gcalic.v.myalicdn.com/gc/hspyt_1/index.m3u8
丽江古城万古楼遥望玉龙雪山,http://gcalic.v.myalicdn.com/gc/ljgcwglytylxs_1/index.m3u8
辽宁大连星海湾大桥,http://gcalic.v.myalicdn.com/gc/hhdxg01_1/index.m3u8
辽宁沈阳浑河桥,http://gcalic.v.myalicdn.com/gc/ljgcdsc_1/index.m3u8
宁夏中卫沙坡头,http://gcalic.v.myalicdn.com/gc/taishan05_1/index.m3u8
青海海北祁连山,http://gcalic.v.myalicdn.com/gc/emspxps_1/index.m3u8
青海门源仙米国家森林公园,http://gcalic.v.myalicdn.com/gc/mdjxxdsb_1/index.m3u8?contentid=2820180516001
青海门源仙米国家森林公园,https://gcalic.v.myalicdn.com/gc/mdjxxdsb_1/index.m3u8
青海省祁连县野牛沟拉克龙洼,https://gcalic.v.myalicdn.com/gc/emspxps_1/index.m3u8
山东济南趵突泉,https://gcalic.v.myalicdn.com/gc/wgw03_1/index.m3u8
山东青岛艾山天文台,http://gcalic.v.myalicdn.com/gc/jhs01_1/index.m3u8
山东青岛艾山天文台,https://gcalic.v.myalicdn.com/gc/jhs01_1/index.m3u8
山东日照市东港区灯塔风景区,http://gcalic.v.myalicdn.com/gc/hsmbsh_1/index.m3u8
山东泰山大观峰,http://gcalic.v.myalicdn.com/gc/taishan03_1/index.m3u8
山东泰山天街,http://gcalic.v.myalicdn.com/gc/hsxksqj_1/index.m3u8
山东泰山望人松,http://gcalic.v.myalicdn.com/gc/taishan02_1/index.m3u8
山东泰山玉皇顶,http://gcalic.v.myalicdn.com/gc/taishan06_1/index.m3u8
山西大同鼓楼,http://gcalic.v.myalicdn.com/gc/emswfs_1/index.m3u8
山西晋城釜山玄水湖,https://gctxyc.liveplay.myqcloud.com/gc/zh02_1_md.m3u8
山西晋城釜山泫氺湖,http://gcalic.v.myalicdn.com/gc/zh02_1/index.m3u8
陕西凤堰梯田凤堰古梯田,https://gcalic.v.myalicdn.com/gc/cntv407-zbzg_1/index.m3u8
陕西汉中朱鹮自然保护区,http://gcalic.v.myalicdn.com/gc/hkts02_1/index.m3u8
陕西渭南大荔县南湖景区,https://gcalic.v.myalicdn.com/gc/zjjmht_1/index.m3u8
陕西渭南韩城市党家村景区,https://gcalic.v.myalicdn.com/gc/gly01_1/index.m3u8
陕西渭南蒲城县中心广场,https://gcalic.v.myalicdn.com/gc/hsxksqj_1/index.m3u8
陕西西安大雁塔,http://gcalic.v.myalicdn.com/gc/hkylxs01_1/index.m3u8
陕西西安大雁塔,https://gcalic.v.myalicdn.com/gc/hkylxs01_1/index.m3u8
陕西西安樊川,https://gcalic.v.myalicdn.com/gc/cntv506-zbzg_1/index.m3u8
陕西西安樊川,https://gctxyc.liveplay.myqcloud.com/gc/cntv506-zbzg_1/index.m3u8
陕西西安关山石川河风景区,http://gcalic.v.myalicdn.com/gc/nss01_1/index.m3u8
陕西西安蓝田县白鹿原,https://gcalic.v.myalicdn.com/gc/yxhcnh_1/index.m3u8
陕西西安三河水库,https://gcalic.v.myalicdn.com/gc/ahhs01_1/index.m3u8
陕西西安阎良关山石川河风景区,http://gcalic.v.myalicdn.com/gc/nss01_1/index.m3u8
陕西西安阎良关山石川河风景区,https://gcalic.v.myalicdn.com/gc/nss01_1/index.m3u8
陕西西安长安三河水库,http://gcalic.v.myalicdn.com/gc/ahhs01_1/index.m3u8
陕西西安钟楼,https://gcalic.v.myalicdn.com/gc/blg03_1/index.m3u8
陕西西安周至水街二号码头,https://gcalic.v.myalicdn.com/gc/cntv414-zbzg_1/index.m3u8
陕西咸阳乾陵景区,https://gcalic.v.myalicdn.com/gc/taishan02_1/index.m3u8
四川阿坝黄龙五彩池,http://gcalic.v.myalicdn.com/gc/hlwcc_1/index.m3u8
四川阿坝黄龙五彩池,https://gcalic.v.myalicdn.com/gc/hlwcc_1/index.m3u8
四川成都安顺廊桥,https://gcalic.v.myalicdn.com/gc/zsslsjjfsd_1/index.m3u8
四川成都春熙路太古里,http://gcalic.v.myalicdn.com/gc/lhssjzd_1/index.m3u8
四川峨眉山云海日出,http://gcalic.v.myalicdn.com/gc/emsarm_1/index.m3u8
四川峨眉山云海日出,https://gcalic.v.myalicdn.com/gc/emsarm_1/index.m3u8
四川黄龙五彩池,https://gctxyc.liveplay.myqcloud.com/gc/hlwcc_1/index.m3u8
四川黄龙五彩池,https://gctxyc.liveplay.myqcloud.com/gc/hlwcc_1_md.m3u8
四川乐山峨眉山普贤菩萨,http://gcalic.v.myalicdn.com/gc/gccntv241-slf01_1/index.m3u8
泰山大观峰,http://gcalic.v.myalicdn.com/gc/taishan03_1/index.m3u8
泰山天街,http://gcalic.v.myalicdn.com/gc/taishan07_1/index.m3u8
泰山望人松,http://gcalic.v.myalicdn.com/gc/taishan02_1/index.m3u8
泰山玉皇顶,http://gcalic.v.myalicdn.com/gc/taishan06_1/index.m3u8
天津滨海新区,http://gcalic.v.myalicdn.com/gc/ljgcszsnkgc_1/index.m3u8
西藏拉萨布达拉宫,http://gcalic.v.myalicdn.com/gc/jhs02_1/index.m3u8
西藏林芝工布江达县岷山错高民宿,https://gcalic.v.myalicdn.com/gc/zjjybf_1/index.m3u8
西藏林芝公布江达县岷山错高民宿,http://gcalic.v.myalicdn.com/gc/zjjybf_1/index.m3u8
西藏林芝米林岷山彩门民宿,https://gcalic.v.myalicdn.com/gc/hkylxs06_1/index.m3u8
西藏日喀则珠穆朗玛峰,http://gcalic.v.myalicdn.com/gc/qdls02_1/index.m3u8
西藏日喀则珠穆朗玛峰,https://gcalic.v.myalicdn.com/gc/qdls02_1/index.m3u8
西藏山南浪卡子县卢日拉观景台,https://gctxyc.liveplay.myqcloud.com/gc/hkts07_1/index.m3u8
西藏山南浪卡子县鲁日拉观景台,https://gcalic.v.myalicdn.com/gc/hkts07_1/index.m3u8
新疆昌吉州天山天池(定海神针),http://gctxyc.liveplay.myqcloud.com/gc/xjtcdhsz_1/index.m3u8
新疆昌吉州天山天池(定海神针),https://gcalic.v.myalicdn.com/gc/xjtcdhsz_1/index.m3u8
新疆昌吉州天山天池灯杆山,http://gcalic.v.myalicdn.com/gc/ljgcdyhxgjt_1/index.m3u8
新疆昌吉州天山天池海西平台,http://gctxyc.liveplay.myqcloud.com/gc/drs01_1_md.m3u8
新疆昌吉州天山天池海西平台,https://gcalic.v.myalicdn.com/gc/drs01_1/index.m3u8
新疆阜康天山天池,http://gcalic.v.myalicdn.com/gc/xjtcdhsz_1/index.m3u8
新疆阜康天山天池,http://gctxyc.liveplay.myqcloud.com/gc/xjtcdhsz_1/index.m3u8
新疆天山天池马牙山,http://gcalic.v.myalicdn.com/gc/hkylxs05_1/index.m3u8
新疆天山天池马牙山,https://gcalic.v.myalicdn.com/gc/hkylxs05_1/index.m3u8
云南宝山隆阳区拦河坝水库,https://gcalic.v.myalicdn.com/gc/sgns02_1/index.m3u8
云南保山板桥镇青龙街,http://gcalic.v.myalicdn.com/gc/ylxs12_1/index.m3u8
云南保山板桥镇青龙街,https://gcalic.v.myalicdn.com/gc/ylxs12_1/index.m3u8
云南保山比顿咖啡产业文化园,http://gcalic.v.myalicdn.com/gc/zyqcdx01_1/index.m3u8
云南保山隆阳区拦河坝水库,http://gcalic.v.myalicdn.com/gc/sgns02_1/index.m3u8
云南保山隆阳区拦河坝水库,http://gctxyc.liveplay.myqcloud.com/gc/sgns02_1_md.m3u8
云南保山瓦窑镇瓦窑码头,http://gcalic.v.myalicdn.com/gc/hsxhdxg_1/index.m3u8?contentid=2820180516001
云南大理南涧县无量村古树茶园,http://gcalic.v.myalicdn.com/gc/ztn_1/index.m3u8
云南大理无量山樱花谷,http://gcalic.v.myalicdn.com/gc/taishan01_1/index.m3u8
云南大理无量山樱花谷,https://gcalic.v.myalicdn.com/gc/taishan01_1/index.m3u8
云南大理云南驿茶马古道,http://gcalic.v.myalicdn.com/gc/tyhjtys_1/index.m3u8
云南大理云南驿茶马古道,https://gcalic.v.myalicdn.com/gc/tyhjtys_1/index.m3u8
云南德宏大金塔,http://gcalic.v.myalicdn.com/gc/dhyyqsm_1/index.m3u8
云南红河建水双龙桥,https://gcalic.v.myalicdn.com/gc/pshdxg01_1/index.m3u8
云南红河民族风情旅游月亮小镇,http://gcalic.v.myalicdn.com/gc/hsyg_1/index.m3u8
云南红河民族月亮小镇,http://gcalic.v.myalicdn.com/gc/hsyg_1/index.m3u8
云南昆明寻甸县城区,http://gcalic.v.myalicdn.com/gc/mdjxxmhjyxj_1/index.m3u8
云南丽江玉龙雪山,http://gcalic.v.myalicdn.com/gc/ylxs11_1/index.m3u8
云南丽江长江第一湾,http://gcalic.v.myalicdn.com/gc/hkylxs07_1/index.m3u8
云南临沧耿马县孟定尖山,http://gcalic.v.myalicdn.com/gc/jhs05_1/index.m3u8
云南临沧耿马县孟定尖山,http://gctxyc.liveplay.myqcloud.com/gc/jhs05_1_md.m3u8
云南临沧云县漫湾镇昔宜小镇,http://gcalic.v.myalicdn.com/gc/hlwxt_1/index.m3u8
云南普洱景东县无量山羊山瀑布,http://gcalic.v.myalicdn.com/gc/blg05_1/index.m3u8
云南普洱景东县无量山羊山瀑布,https://gcalic.v.myalicdn.com/gc/blg05_1/index.m3u8
云南普洱澜沧县景迈山,http://gcalic.v.myalicdn.com/gc/tms05_1/index.m3u8
云南普洱澜沧县景迈山,https://gcalic.v.myalicdn.com/gc/tms05_1/index.m3u8
云南西双版纳千年古寨曼丟,http://gcalic.v.myalicdn.com/gc/fcw03_1/index.m3u8
浙江杭州云栖小镇,http://gcalic.v.myalicdn.com/gc/wygjt2_1/index.m3u8
浙江台州三门峡电站,http://gcalic.v.myalicdn.com/gc/hsptgz_1/index.m3u8
浙江乌镇蓝印花布,http://gcalic.v.myalicdn.com/gc/zjwzlyhb_1/index.m3u8
浙江乌镇蓝印花布,https://gcalic.v.myalicdn.com/gc/zjwzlyhb_1/index.m3u8
浙江乌镇龙形田,http://gcalic.v.myalicdn.com/gc/zjwzlxt_1/index.m3u8
浙江乌镇龙形田,https://gcalic.v.myalicdn.com/gc/zjwzlxt_1/index.m3u8
浙江乌镇全景,http://gcalic.v.myalicdn.com/gc/zjwzblt_1/index.m3u8
浙江乌镇全景,https://gcalic.v.myalicdn.com/gc/zjwzblt_1/index.m3u8
浙江乌镇西市河,http://gcalic.v.myalicdn.com/gc/zjwzbblh_1/index.m3u8
浙江乌镇西市河,https://gcalic.v.myalicdn.com/gc/zjwzbblh_1/index.m3u8
浙江舟山东极岛,https://gcalic.v.myalicdn.com/gc/djd01_1/index.m3u8
浙江舟山东极岛远眺东海,http://gcalic.v.myalicdn.com/gc/djd01_1/index.m3u8
浙江舟山东极岛远眺东海,http://gctxyc.liveplay.myqcloud.com/gc/djd01_1_md.m3u8
浙江舟山中心渔港,http://gcalic.v.myalicdn.com/gc/emsyh_1/index.m3u8
直播中国,http://gcalic.v.myalicdn.com/gc/hkylxs06_1/index.m3u8
直播中国,http://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8
重庆李子坝,http://gcalic.v.myalicdn.com/gc/ylh04_1/index.m3u8
重庆李子坝,https://gctxyc.liveplay.myqcloud.com/gc/ylh04_1/index.m3u8
重庆巫山长江大桥,http://gcalic.v.myalicdn.com/gc/hswlf_1/index.m3u8
重庆巫山长江画卷,http://gcalic.v.myalicdn.com/gc/ljgcwglytylxs_1/index.m3u8
成都大熊猫24小时,https://gcwbcdbd.a.bdydns.com/gcwbcd/cdrmipanda_1/index.m3u8
成都大熊猫成年园B,https://gcwbndtxy.liveplay.myqcloud.com/gcwbnd/xiongmao02_2/index.m3u8
成都大熊猫母子园A,https://gcwbndbd.a.bdydns.com/gcwbnd/xiongmao07_2/index.m3u8
成都大熊猫母子园B,https://gcwbndcnc.v.wscdns.com/gcwbnd/xiongmao08_2/index.m3u8
成都大熊猫一号别墅A,https://gcwbndtxy.liveplay.myqcloud.com/gcwbnd/xiongmao09_2/index.m3u8
成都大熊猫一号别墅B,https://gcwbndbd.a.bdydns.com/gcwbnd/xiongmao10_2/index.m3u8
成都大熊猫幼儿园B,https://gcwbndtxy.liveplay.myqcloud.com/gcwbnd/xiongmao06_2/index.m3u8
成都大熊猫幼年园A,https://gcwbndali.v.myalicdn.com/gcwbnd/xiongmao03_2/index.m3u8
成都大熊猫幼年园B,https://gcwbndcnc.v.wscdns.com/gcwbnd/xiongmao04_2/index.m3u8
都江堰大熊猫24小时,https://gcwbndali.v.myalicdn.com/gcwbnd/ipanda1000_2/index.m3u8
都江堰大熊猫24小时,https://gcwbndtxy.liveplay.myqcloud.com/gcwbnd/ipanda1000_2/index.m3u8
都江堰大熊猫B,https://gcwbndali.v.myalicdn.com/gcwbnd/xiongmao12_2/index.m3u8
都江堰大熊猫C,https://gcwbndcnc.v.wscdns.com/gcwbnd/xiongmao13_2/index.m3u8
都江堰大熊猫D,https://gcwbndali.v.myalicdn.com/gcwbnd/xiongmao14_2/index.m3u8
都江堰大熊猫E,https://gcwbndali.v.myalicdn.com/gcwbnd/xiongmao15_2/index.m3u8
都江堰大熊猫F,https://gcwbndali.v.myalicdn.com/gcwbnd/xiongmao16_2/index.m3u8
都江堰大熊猫G,https://gcwbndali.v.myalicdn.com/gcwbnd/xiongmao20_2/index.m3u8

历届春晚,#genre#
1983年,http://vd2.bdstatic.com/mda-nmgf0aiczefpbjyv/360p/h264/1671273368681637465/mda-nmgf0aiczefpbjyv.mp4
1984年,http://alimov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5NTRfNDAzMDAxOTlfNjYyNzMyMzg3MTRfMF8z_b_B192356dadbc90d207ba16964d4c2914c.mp4
1985年,http://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDFfNDAzMDAxOTlfNjYyNzMyNTAwMzJfMF8z_b_Be73c5abcbc0eeb2ec9fce6842e1362a4.mp4
1986年,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDRfNDAzMDAxOTlfNjYyNzMyNTU0OTRfMF8z_b_B24f7d19f1132fa5d7f502f8377ad5567.mp4
1987年,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDhfNDAzMDAxOTlfNjYyNzMyNjMyMDNfMF8z_b_B570493ed8f7200d4013a66b2d21b2de9.mp4
1988年,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTJfNDAzMDAxOTlfNjYyNzMyNjkxNjBfMF8z_b_B8c835b83a92d25bde81ba22c5cd9521e.mp4
1989年,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4
1991年,http://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjI2MTVfNDAzMDAxOTlfNjYyNzYwNjUxNjVfMF8z_b_B8feb7b85888678d71bf37a259c6850f6.mp4
1992年,http://txmov2.a.kwimgs.com/bs3/video-hls/5256826755663896297_hlshd15.m3u8
1993年,http://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYwODJfMF8z_b_B647d10e431b4cc5e48e6c77347d69021.mp4
1994年,http://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxMjNfMF8z_b_B3dde97f36273f04403d4dc5eec611a35.mp4
1995年,http://txmov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQwNzVfMF8z_b_B811c0dec6b9a3d3074a18522c185010a.mp4
1996年,http://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxNTJfMF8z_b_Bd841eae10ab1c9955ef55fbedfae6c45.mp4
1997年,http://txmov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxNTJfMF8z_b_Bd841eae10ab1c9955ef55fbedfae6c45.mp4
1998年,http://txmov2.a.kwimgs.com/bs3/video-hls/5225864507896315430_hlshd15.m3u8
1999年,http://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQxNTRfMF8z_b_B0b5e52bc003285ef66ec0cbb2be08556.mp4
2000年,http://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxMTNfMF8z_b_Bdddf4e7ef0ff6cfd477857bb40e78419.mp4
2001年,http://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMDFfMF8z_b_B70592cb7c4054e9cabb675e849bbf4bd.mp4
